customer_id,id,month,name,age,ssn,occupation,annual_income,monthly_inhand_salary,num_bank_accounts,num_credit_card,interest_rate,num_of_loan,type_of_loan,delay_from_due_date,num_of_delayed_payment,changed_credit_limit,num_credit_inquiries,credit_mix,outstanding_debt,credit_utilization_ratio,credit_history_age,payment_of_min_amount,total_emi_per_month,amount_invested_monthly,payment_behaviour,monthly_balance,credit_score
CUS_0x523b,0x5059,August,Karen Freifeldg,46,967-55-6862,Developer,43742.01,3792.1675,2,6,12,0,,11,11,8.69,5.0,,59.06,24.91020899294784,18 Years and 3 Months,NM,0.0,63.02230392734087,High_spent_Large_value_payments,556.1944460726593,Standard
CUS_0x48e4,0xcfcd,August,LaCaprab,45,#F%$D@*&8,Engineer,28497.43,2086.785833333333,0,6,1,3,"Payday Loan, Personal Loan, and Payday Loan",12,4,8.51,0.0,Good,1261.74,39.81362495226409,32 Years and 10 Months,No,46.09619340261104,70.15559025528957,High_spent_Medium_value_payments,342.4267996754327,Good
CUS_0x6968,0xb035,August,Caroline Humerq,52,323-77-7209,Teacher,46683.12,3806.26,7,7,19,1,Credit-Builder Loan,19,22,11.72,0.0,Standard,230.77,27.625836141590057,32 Years and 11 Months,Yes,27.72498143528325,156.28357428847195,High_spent_Medium_value_payments,446.6174442762448,Standard
CUS_0x426a,0x141e5,August,Dawsonm,23,102-98-4046,Architect,97266.3,8278.524999999998,3,5,7,4,"Personal Loan, Mortgage Loan, Home Equity Loan, and Personal Loan",0,3,9.88,7.0,Good,274.98,31.07300351543081,33 Years and 6 Months,No,201.488033498032,67.66512562345984,High_spent_Large_value_payments,798.699340878508,Good
CUS_0x28e7,0xfb35,August,Volcovicij,39,669-94-9890,Engineer,10395.46,1160.2883333333334,6,8,23,9,"Personal Loan, Student Loan, Credit-Builder Loan, Home Equity Loan, Debt Consolidation Loan, Personal Loan, Mortgage Loan, Credit-Builder Loan, and Payday Loan",52,25,15.39,9.0,,1781.57,31.125773206102792,14 Years and 9 Months,Yes,68.93438310792592,35.01792737904684,High_spent_Medium_value_payments,262.0765228463606,Standard
CUS_0x36d5,0x2ae5,August,Soyoung Kimm,30,171-27-0494,Mechanic,23679.61,2266.300833333333,8,5,15,0,,29,18,4.74,4.0,Standard,622.58,38.87430514159544,19 Years and 5 Months,No,0.0,122.3909637303777,Low_spent_Small_value_payments,394.2391196029557,Standard
CUS_0xa663,0x21da5,August,Leikah,23,743-80-2245,Media_Manager,102287.79,7821.986249256031,6,6,8,1,Payday Loan,16,23,10.8,0.0,Standard,1156.79,44.03482221071745,28 Years and 2 Months,Yes,762.8051707646449,203.169885561551,High_spent_Medium_value_payments,841.7194444177718,Good
CUS_0x508c,0x13765,August,Wahbap,49,212-99-0909,Engineer,28420.92,2355.41,2,5,4,4,"Payday Loan, Home Equity Loan, Debt Consolidation Loan, and Mortgage Loan",9,11,4.55,3.0,Good,433.44,40.87136502612052,24 Years and 5 Months,NM,86.15357285433218,91.66423979635128,Low_spent_Small_value_payments,347.7231873493165,Good
CUS_0x16f8,0x59dd,August,Nate Raymondz,25,107-46-5762,Architect,66681.8,5278.816666666667,2,1,11,0,,4,12,3.55,2.0,Good,679.2,29.76804418787517,25 Years and 11 Months,No,0.0,77.6304728981662,High_spent_Medium_value_payments,700.2511937685006,Standard
CUS_0x63dd,0x26e9,August,Rodrigo Camposw,37,706-84-4068,Doctor,18472.71,1392.3925,10,6,26,4,"Personal Loan, Payday Loan, Student Loan, and Student Loan",51,27,5.4,10.0,Bad,2031.89,40.75116032696209,20 Years and 0 Months,Yes,60.82589002318093,77.93980762921674,Low_spent_Medium_value_payments,280.4735523476023,Poor
CUS_0x9070,0x2010d,August,Himank Sharmad,31,117-73-0212,Scientist,120522.88,9816.573333333334,7,4,6,-100,"Mortgage Loan, Credit-Builder Loan, Home Equity Loan, Auto Loan, and Home Equity Loan",11,19,14.01,2015.0,Standard,1402.67,23.14595487908004,9 Years and 10 Months,Yes,408.5619300547407,77.89794010024563,Low_spent_Medium_value_payments,735.1974631783472,Good
CUS_0x6ccd,0x19819,August,Saphirl,29,689-97-8754,Mechanic,7477.175,662.2354714906276,9,5,15,227,"Home Equity Loan, Student Loan, Student Loan, Auto Loan, Payday Loan, Auto Loan, Not Specified, and Home Equity Loan",55,19,23.52,7.0,Bad,4944.58,29.95204783049248,7 Years and 10 Months,Yes,86.04288814612356,57.03658053560694,Low_spent_Large_value_payments,249.0927681609753,Good
CUS_0x25d8,0x22531,August,Tim Hephero,49,373-55-7769,Architect,43508.74,3397.728333333333,0,3,1,2,"Debt Consolidation Loan, and Credit-Builder Loan",7,10,6.17,5.0,,54.17,27.125484822535647,28 Years and 0 Months,No,68.82170473665431,10000.0,High_spent_Medium_value_payments,426.416388194192,Poor
CUS_0x8b98,0xe569,August,Jeffrey Hodgsonu,44,901-85-5314,Lawyer,34014.64,2742.5533333333333,4,4,21,7,"Credit-Builder Loan, Home Equity Loan, Personal Loan, Mortgage Loan, Debt Consolidation Loan, Not Specified, and Mortgage Loan",22,11,15.58,9.0,Standard,1706.37,31.99192833700731,9 Years and 4 Months,Yes,99.50967879433294,129.81403338361548,Low_spent_Small_value_payments,334.93162115538485,Standard
CUS_0x9d87,0x8455,August,Kate Holtonc,15,187-59-2688,Accountant,41200.26,3516.355,8,9,31,7,"Debt Consolidation Loan, Personal Loan, Payday Loan, Home Equity Loan, Not Specified, Not Specified, and Home Equity Loan",58,21,9.22,10.0,Bad,2743.13,26.969557942242687,14 Years and 8 Months,Yes,131.68590389954585,278.1030125151101,,211.84658358534404,Poor
CUS_0x4ad7,0x2019d,August,Jonathan Stempelk,45,246-22-8674,Teacher,93305.76,7837.48,3,6,15,1,Student Loan,14,20,4.55,3.0,Standard,1275.86,36.478111710860254,30 Years and 2 Months,Yes,39.38564366905048,96.81027024157522,High_spent_Medium_value_payments,897.5520860893743,Poor
CUS_0xaf2a,0x3d81,August,Davids,35,103-33-1315,Musician,17654.72,1173.2266666666667,7,8,30,-100,"Mortgage Loan, Payday Loan, and Payday Loan",54,19,7.61,9.0,,1452.82,36.62562175384877,18 Years and 8 Months,Yes,30.458716720241828,145.351053329172,Low_spent_Small_value_payments,231.5128966172529,Poor
CUS_0x22e0,0x6b1d,August,Tarmom,43,425-90-3286,Accountant,17393.16,1230.43,7,8,23,-100,"Credit-Builder Loan, Credit-Builder Loan, Home Equity Loan, Payday Loan, Mortgage Loan, Mortgage Loan, and Mortgage Loan",20,23,0.83,8.0,Bad,1396.22,29.72213717571508,15 Years and 9 Months,Yes,101.08795702090012,81.99052343304416,Low_spent_Large_value_payments,209.96451954605573,Poor
CUS_0x8067,0x14d01,August,en Berkowitzw,18,104-54-5798,Engineer,47868.74,3802.061666666666,5,5,15,2,"Debt Consolidation Loan, and Home Equity Loan",11,8,8.92,10.0,,727.67,31.68646914615057,6 Years and 9 Months,Yes,64.05620008509204,256.05493841690367,,330.09502816467096,Poor
CUS_0xa282,0x24349,August,Angela Moonf,18,#F%$D@*&8,Journalist,20357.69,1801.4741666666664,6,9,22,5,"Payday Loan, Mortgage Loan, Home Equity Loan, Personal Loan, and Debt Consolidation Loan",17,25,7.61,14.0,Bad,3718.95,37.54405860509751,11 Years and 2 Months,Yes,57.7865053722414,70.3437102821937,High_spent_Medium_value_payments,302.0172010122316,Standard
CUS_0x6197,0x846d,August,Lynchp,39,079-81-7123,Engineer,18610.89,1674.9075,6,8,22,5,"Credit-Builder Loan, Payday Loan, Student Loan, Auto Loan, and Payday Loan",57,15,8.52,8.0,Bad,1931.12,36.25690693616459,8 Years and 4 Months,Yes,59.12080580059418,123.70337764821058,Low_spent_Medium_value_payments,294.2616340853217,Poor
CUS_0xd73,0x636d,August,Johnsonq,14,043-26-2764,Manager,8871.555,817.7695382171477,8,7,20,9,"Mortgage Loan, Auto Loan, Student Loan, Student Loan, Personal Loan, Credit-Builder Loan, Auto Loan, Credit-Builder Loan, and Payday Loan",22,23,5.72,14.0,Bad,1584.64,38.04941906951007,16 Years and 2 Months,NM,75.63507099590805,73.44123818165927,Low_spent_Medium_value_payments,251.7800276052849,Standard
CUS_0x3066,0x1dd61,August,Chrish,36,813-02-4659,Musician,102333.28,8306.773333333333,6,21,6,4,"Not Specified, Debt Consolidation Loan, Home Equity Loan, and Debt Consolidation Loan",19,8,15.01,10.0,,1052.65,40.82754380039993,17 Years and 8 Months,Yes,223.96862876211404,126.65406864097967,High_spent_Large_value_payments,720.0546359302396,Good
CUS_0x3e37,0x34bd,August,Eric Holmbergu,26,334-58-2603,Mechanic,12985.715,1164.142916666667,4,3,15,1,Not Specified,5,13,11.02,5.0,Standard,355.39,28.20440259569613,31 Years and 3 Months,Yes,8.733919706404741,69.87298302855899,Low_spent_Small_value_payments,327.80738893170286,Standard
CUS_0x43d0,0x19549,August,Camposb,43,309-30-6070,Scientist,81506.32,7012.193333333334,7,4,7,2,"Not Specified, and Mortgage Loan",9,19,11.02,5.0,Standard,933.67,29.668025316178127,9 Years and 11 Months,Yes,92.50624970242798,199.6122330446363,Low_spent_Medium_value_payments,689.1008505862692,Poor
CUS_0x8636,0xd051,August,Alexeiy,33,644-42-8469,Mechanic,101342.2,8444.183333333332,2,3,14,2,"Payday Loan, and Mortgage Loan",9,19,14.46,9.0,Standard,828.02,32.628155899604046,7 Years and 5 Months,Yes,114.32998880155051,639.1909272082934,High_spent_Large_value_payments,839.5750603644075,Standard
CUS_0x575a,0x2187d,August,Bulle,44,#F%$D@*&8,Writer,34774.65,2925.8875000000007,6,492,17,5,"Auto Loan, Payday Loan, Auto Loan, Debt Consolidation Loan, and Personal Loan",16,13,15.02,4.0,,887.48,27.14381066798417,15 Years and 8 Months,Yes,78.40872555302127,79.68099087666566,High_spent_Medium_value_payments,384.4990335703131,Standard
CUS_0x8ce7,0x939d,August,Jonesb,20,829-65-6560,Doctor,60610.14,5322.845,6,8,15,6,"Auto Loan, Student Loan, Not Specified, Student Loan, Payday Loan, and Student Loan",11,12,14.65,12.0,Standard,1864.43,31.95783809717837,12 Years and 4 Months,Yes,204.01807303130545,168.95162366669558,High_spent_Medium_value_payments,409.3148033019991,Poor
CUS_0x48c6,0x184b1,August,Jan Strupczewskiw,52,604-84-9912,Scientist,44895.61,3697.300833333333,1,6,6,4,"Student Loan, Credit-Builder Loan, Debt Consolidation Loan, and Mortgage Loan",21,2560,7.37,1.0,Good,728.29,24.98314706596677,24 Years and 6 Months,No,83.71856411207224,247.73123724253392,Low_spent_Medium_value_payments,318.2802819787272,Poor
CUS_0x5deb,0x645d,August,"SaPinto"" Tommyl",20,091-76-5591,Doctor,59681.56,5229.463333333333,6,3,6,3,"Mortgage Loan, Payday Loan, and Home Equity Loan",15,21,11.99,5.0,Standard,55.92,24.19312920239837,19 Years and 0 Months,No,116.24518060143578,626.3791823587381,,70.32197037315939,Standard
CUS_0x7f3c,0x9019,August,Jamesk,44,427-34-4793,Architect,10244.8,1131.7333333333331,8,5,18,8,"Debt Consolidation Loan, Personal Loan, Auto Loan, Credit-Builder Loan, Debt Consolidation Loan, Debt Consolidation Loan, Student Loan, and Home Equity Loan",47,15,16.29,12.0,Bad,4923.97,38.31941440256515,10 Years and 2 Months,NM,37.75420492985392,10000.0,Low_spent_Medium_value_payments,261.565121345926,Poor
CUS_0x20c8,0x22f75,August,Stevend,51,754-48-1213,Journalist,113630.4,9719.2,4,5,5,0,,7,8,9.8,4.0,Good,115.38,34.70454243293076,27 Years and 6 Months,No,0.0,138.41940322973988,High_spent_Medium_value_payments,1083.5005967702602,Good
CUS_0xc0e2,0x23629,August,David Sheppardi,14,866-54-9066,Teacher,30624.62,2319.0516666666667,7,7,4264,6,"Auto Loan, Payday Loan, Personal Loan, Not Specified, Personal Loan, and Student Loan",8,19,12.61,10.0,Standard,1738.56,31.169108452070912,9 Years and 8 Months,Yes,111.84351016105283,23.695510309423003,High_spent_Large_value_payments,336.3661461961908,Good
CUS_0x52ee,0x25bc1,August,Herbertw,22,827-19-3784,Manager,87974.28,7222.19,5,8,10,2,"Home Equity Loan, and Auto Loan",6,9,6.75,8.0,Standard,60.08,28.996201727054228,19 Years and 5 Months,No,92.2082941432976,290.0077412892731,High_spent_Medium_value_payments,590.0029645674293,Standard
CUS_0x4f4f,0x11bc9,August,Martinne Gellerv,36,914-56-5754,Architect,40327.81,3450.650833333333,1,3,7,3,"Auto Loan, Personal Loan, and Auto Loan",14,10,1.76,1139.0,Good,424.5,36.685525031240026,24 Years and 0 Months,No,87.96659056758587,130.03516537857544,High_spent_Medium_value_payments,377.0633273871721,Standard
CUS_0x68d1,0xa009,August,Emmanueln,37,763-35-0890,Architect,20967.39,1932.2825,7,6,28,8,"Credit-Builder Loan, Mortgage Loan, Mortgage Loan, Auto Loan, Payday Loan, Credit-Builder Loan, Student Loan, and Not Specified",42,21,6.77,10.0,Bad,4094.0,38.28844984400981,5 Years and 2 Months,Yes,99.51025966713917,25.853461346184663,High_spent_Medium_value_payments,317.8645289866762,Poor
CUS_0xa31,0x6301,August,Kime,36,#F%$D@*&8,Mechanic,107392.74,8681.395,5,5,6,1,Auto Loan,30,20,10.69,4.0,Standard,248.84,30.409279299849352,19 Years and 11 Months,Yes,51.61389686009303,502.296711158746,High_spent_Small_value_payments,574.2288919811609,Good
CUS_0x1a61,0x16e9d,August,Stempelw,19,958-80-8887,Manager,161689.72,13532.143333333332,0,7,6,0,,16,4,1.59,5.0,Good,1050.75,39.72585751529213,28 Years and 9 Months,No,0.0,552.6214324154513,High_spent_Medium_value_payments,1050.5929009178822,Standard
CUS_0xa3aa,0x14a19,August,Philipk,28,924-27-9758,Architect,27395.53,2414.960833333333,5,3,5,4,"Payday Loan, Not Specified, Credit-Builder Loan, and Mortgage Loan",12,11,3.57,3.0,Standard,410.57,24.99340412753881,19 Years and 2 Months,No,79.67404242498422,118.372025842133,,313.4500150662161,Standard
CUS_0x275c,0x1acad,August,Ayeshas,44,525-44-6888,Media_Manager,14535.49,998.2908333333332,7,10,22,8,"Debt Consolidation Loan, Student Loan, Home Equity Loan, Student Loan, Payday Loan, Debt Consolidation Loan, Mortgage Loan, and Student Loan",57,18,20.4,13.0,,3607.6,24.14700186187345,4 Years and 3 Months,Yes,53.03908594277535,41.77173881264872,Low_spent_Small_value_payments,295.01825857790925,Poor
CUS_0x1207,0x7d59,August,Wheatleym,34,365-76-1037,Developer,19506.73,1491.5608333333332,9,7,22,6,"Personal Loan, Debt Consolidation Loan, Student Loan, Auto Loan, Student Loan, and Mortgage Loan",47,12,2.69,15.0,Bad,1594.83,24.274660861487035,14 Years and 10 Months,Yes,59.13404168572198,149.6877642996111,Low_spent_Small_value_payments,230.33427734800028,Poor
CUS_0x11c7,0x25e55,August,raden Reddallh,53,646-19-1493,Architect,36817.94,3198.161666666667,5,4,5,3,"Home Equity Loan, Auto Loan, and Mortgage Loan",9,6,3.98,5.0,Good,1019.46,35.270662623673125,17 Years and 2 Months,No,86.80991788500882,206.51433123972583,Low_spent_Small_value_payments,316.491917541932,Good
CUS_0x35ac,0x14e45,August,Giseldaa,30,973-19-0864,Architect,118184.92,9901.743333333334,5,4,12,2,"Mortgage Loan, and Payday Loan",26,8,5.35,3.0,Standard,1190.44,36.54674481984575,20 Years and 10 Months,No,160.54415250731634,204.13213505155537,High_spent_Large_value_payments,865.4980457744618,Good
CUS_0x2d48,0x7fc9,August,Alpern,21,508-50-7959,Engineer,132180.24,11119.02,5,7,8,2,"Personal Loan, and Not Specified",5,5,-0.4800000000000004,7.0,,747.86,36.335660364609645,32 Years and 11 Months,No,155.16183392742388,207.0658472783252,High_spent_Medium_value_payments,999.6743187942508,Poor
CUS_0x4f26,0xf1d5,August,Maltezouz,45,676-59-1699,Media_Manager,72200.76,5720.73,7,6,12,2,"Not Specified, and Auto Loan",23,20,7.61,4.0,Standard,843.12,27.351027979795084,33 Years and 4 Months,NM,65.7791767041792,67.75414697704393,High_spent_Medium_value_payments,688.5396763187769,Standard
CUS_0xde1,0xf6b5,August,Andreas Rinkei,24,719-61-2924,Entrepreneur,21453.93,1600.8275,6,4,9,0,,26,14,10.96,1.0,Standard,162.76,30.82307303008655,33 Years and 0 Months,No,0.0,53.80543535354745,Low_spent_Large_value_payments,376.2773146464526,Standard
CUS_0x7430,0x1ab75,August,Angelan,20,623-69-0437,Journalist,16380.17,1441.0141666666666,4,5,8,0,,29,9,13.58,2.0,Standard,996.18,28.97209697592132,19 Years and 9 Months,No,0.0,133.96838107013042,Low_spent_Small_value_payments,300.1330355965364,Standard
CUS_0xa260,0xa999,August,Michaela,35,645-88-6941,Journalist,33061.79,2752.149166666666,3,5,9,3,"Debt Consolidation Loan, Personal Loan, and Mortgage Loan",19,10,10.38,3.0,,953.68,37.55020180264693,20 Years and 2 Months,No,81.9881354220787,60.47663820681748,High_spent_Medium_value_payments,382.7501430377704,Standard
CUS_0x8638,0x1b7ed,August,Kevinf,33,529-04-6046,Developer,117827.22,9684.935,1,1,5,2,"Student Loan, and Student Loan",14,8,17.369999999999994,5.0,Good,1470.72,29.7329285532509,19 Years and 8 Months,No,120.2385042687148,706.6389610642398,Low_spent_Small_value_payments,431.61603466704537,Good
CUS_0xb15e,0x12d21,August,Barrp,26,979-26-9525,Mechanic,123050.2,10178.183333333332,3,3,7,3,"Home Equity Loan, Debt Consolidation Loan, and Mortgage Loan",9,11,2.36,0.0,Good,512.24,35.8302037249345,29 Years and 4 Months,No,180.18916915522783,414.3245422812768,,683.3046218968287,Standard
CUS_0xa607,0x1d25d,August,Phill,34,643-79-3907,Manager,40924.81,3469.400833333333,3,5,4,3,"Debt Consolidation Loan, Credit-Builder Loan, and Student Loan",5,1,8.68,0.0,Good,1204.84,35.0376466240768,27 Years and 4 Months,No,68.38487777158893,369.0136931491385,Low_spent_Small_value_payments,199.54151241260587,Standard
CUS_0xfdf,0x1fec1,August,Zhua,56,099-84-4997,,70114.38,5679.865000000002,0,4,12,-100,"Home Equity Loan, Auto Loan, and Home Equity Loan",4,0,9.9,3.0,Good,918.89,40.43452863593153,25 Years and 1 Months,No,131.4721727510267,146.86000235186486,High_spent_Large_value_payments,529.6543248971085,Standard
CUS_0x5aac,0x1bd21,August,Andrea Hopkinss,26,818-36-4343,Journalist,30385.56,2374.13,0,6,9,3,"Not Specified, Home Equity Loan, and Auto Loan",9,11,11.09,0.0,Good,1444.1,31.9364416294755,31 Years and 2 Months,No,71.2615631000285,78.96447460755407,High_spent_Medium_value_payments,337.18696229241743,Standard
CUS_0x3866,0x41dd,August,Deepa Seetharamanu,28,118-49-2382,Writer,20677.0,1843.083333333333,3,5,20,5,"Personal Loan, Debt Consolidation Loan, Payday Loan, Payday Loan, and Personal Loan",29,17,18.3,8.0,Standard,2374.04,34.80851105797523,19 Years and 4 Months,Yes,53.35272172326508,28.733395194800693,,352.22221641526755,Poor
CUS_0xa83,0x8e5d,August,Michele Kambasi,16,644-26-1074,Teacher,19072.63,1631.3858333333335,8,7,24,4,"Credit-Builder Loan, Debt Consolidation Loan, Home Equity Loan, and Personal Loan",56,10,18.16,17.0,,1371.64,37.816989518801655,7 Years and 8 Months,Yes,60.5142070057509,80.98844839442397,High_spent_Small_value_payments,281.6359279331585,Standard
CUS_0xb986,0x186d,August,Simon Jessope,14,#F%$D@*&8,Developer,39887.22,3224.935,9,9,16,-100,"Not Specified, Student Loan, Auto Loan, Home Equity Loan, and Mortgage Loan",57,22,17.25,14.0,Bad,3119.6,34.97086572389593,13 Years and 0 Months,NM,133.47084524343262,145.9405485815745,High_spent_Small_value_payments,303.082106174993,Standard
CUS_0x72a7,0x2202d,August,Jason Langeg,51,908-28-4029,Doctor,23414.76,1961.23,3,7,7,2,"Payday Loan, and Personal Loan",8,15,2.52,0.0,Standard,370.32,29.22693518128457,19 Years and 10 Months,Yes,28.83160966868802,169.2596866924249,Low_spent_Large_value_payments,268.03170363888705,Good
CUS_0x58f7,0xd909,August,Sinead Cruisel,45,890-01-3579,Doctor,81066.72,6639.56,8,3,18,3,"Credit-Builder Loan, Credit-Builder Loan, and Auto Loan",13,17,6.1400000000000015,6.0,,721.45,29.07436297743606,29 Years and 9 Months,Yes,170.8293274473086,183.0347857088408,Low_spent_Large_value_payments,580.0918868438508,Good
CUS_0x4d12,0x201d9,August,Sarah Whitel,37,176-95-2803,,129762.48,10974.54,0,2,5,0,,8,5,11.97,0.0,Good,1073.62,33.4838422217071,33 Years and 1 Months,No,0.0,547.8420520249629,Low_spent_Medium_value_payments,829.6119479750371,Good
CUS_0x74db,0x5521,August,Forgioneo,38,180-94-8644,Writer,10361.92,666.4933333333332,6,5,32,7,"Payday Loan, Debt Consolidation Loan, Debt Consolidation Loan, Student Loan, Auto Loan, Personal Loan, and Debt Consolidation Loan",52,19,26.92,6.0,,3293.1,32.58118574726358,2 Years and 7 Months,Yes,44.01212564399689,63.0832700087098,Low_spent_Medium_value_payments,249.63669564337204,Poor
CUS_0xa20f,0xa879,August,Neil Maidmentv,35,042-35-5864,Journalist,21687.46,2003.2883333333327,1,1,12,4,"Credit-Builder Loan, Credit-Builder Loan, Student Loan, and Home Equity Loan",1,8,6.39,7.0,Good,1370.17,24.4969888050256,21 Years and 9 Months,No,56.529937078023465,259.48434397879737,,174.3145522765125,Good
CUS_0x7c76,0x1d6e9,August,Leigh Thomasj,43,331-37-9623,Mechanic,15302.74,1408.2283333333332,10,10,24,5,"Home Equity Loan, Debt Consolidation Loan, Credit-Builder Loan, Auto Loan, and Auto Loan",32,22,22.23,6.0,Bad,4620.45,27.00430763558198,13 Years and 3 Months,Yes,28197.0,103.5600798456366,Low_spent_Small_value_payments,196.78687332408063,Poor
CUS_0x7204,0x40c9,August,Rothackerw,34,065-34-1600,Accountant,9009.775,692.8145833333333,8,5,26,3,"Payday Loan, Not Specified, and Mortgage Loan",7,6,14.83,13.0,Standard,1941.95,34.05393900975739,14 Years and 2 Months,Yes,21.468536453376583,36.171518023033975,High_spent_Small_value_payments,271.64140385692275,Poor
CUS_0xb8f7,0x1e355,August,Ikuko Kurahonec,55,125-22-4888,Journalist,21702.87,1794.5725,0,2,8,0,,12,3,3.25,1.0,Good,509.16,36.63911560257003,30 Years and 2 Months,No,0.0,58.8588563923434,High_spent_Medium_value_payments,370.5983936076567,Good
CUS_0xa2af,0x15f49,August,Giannone Laurenn,44,838-46-6396,Engineer,14031.25,1107.2708333333333,8,10,28,7,"Credit-Builder Loan, Debt Consolidation Loan, Student Loan, Personal Loan, Auto Loan, Home Equity Loan, and Personal Loan",51,17,29.07,6.0,Bad,3806.35,28.75777534784656,2 Years and 8 Months,Yes,79.52467981516034,96.74383073651045,Low_spent_Small_value_payments,224.45857278166253,Poor
CUS_0x84fe,0x15895,August,Leee,38,579-44-7984,Media_Manager,30111.3,2743.275,7,5,15,9,"Auto Loan, Mortgage Loan, Personal Loan, Not Specified, Mortgage Loan, Mortgage Loan, Not Specified, Mortgage Loan, and Student Loan",53,20,6.31,14.0,Bad,3075.29,32.66315690488889,4 Years and 6 Months,Yes,140.83662592940402,227.34044832168428,Low_spent_Small_value_payments,196.15042574891172,Poor
CUS_0x7a32,0x1665d,August,Kevin Yaoy,41,149-87-5601,Writer,14990.045,1131.1704166666666,4,4,20,3,"Payday Loan, Student Loan, and Not Specified",12,20,9.16,2.0,Standard,1344.0,26.115215169300733,23 Years and 6 Months,No,22.75136613157101,128.40306739154926,Low_spent_Small_value_payments,251.9626081435464,Standard
CUS_0x837e,0x12ba1,August,Elinor Comlaya,27,363-22-9894,Teacher,22846.31,2166.859166666667,7,3,5,3,"Home Equity Loan, Auto Loan, and Not Specified",29,9,19.12,623.0,,1374.76,33.75054711058465,21 Years and 6 Months,Yes,44.81412898379753,95.46549924915506,High_spent_Small_value_payments,336.40628843371417,Standard
CUS_0x4d90,0x1d9ad,August,Steved,31,977-54-9640,,99617.76,8095.48,0,6,3,0,,8,4,7.41,4.0,Good,851.22,29.1225661271284,15 Years and 10 Months,No,0.0,122.72573610911614,High_spent_Large_value_payments,926.8222638908836,Standard
CUS_0xa116,0x22765,August,Jasong,27,591-43-0273,Journalist,18247.18,1396.5983333333334,10,5,29,5,"Mortgage Loan, Home Equity Loan, Home Equity Loan, Mortgage Loan, and Credit-Builder Loan",27,19,16.53,10.0,Bad,2536.58,37.842754912137,2 Years and 10 Months,Yes,40.76073026283749,128.30133089050054,Low_spent_Large_value_payments,240.5977721799953,Standard
CUS_0x99c,0x7555,August,Reganf,41,769-63-7639,Doctor,8578.295,634.8579166666667,4,10,31,5,"Payday Loan, Mortgage Loan, Auto Loan, Debt Consolidation Loan, and Credit-Builder Loan",31,14,22.38000000000001,6.0,Standard,1425.81,32.30402291675685,16 Years and 8 Months,Yes,19.535330334588487,51.049683309612846,Low_spent_Small_value_payments,282.9007780224654,Standard
CUS_0x161b,0x1be29,August,Pavel Polityukq,38,451-95-0188,Manager,44732.58,3433.242497808285,6,3,28,3,"Student Loan, Debt Consolidation Loan, and Not Specified",28,12,19.48,8.0,Standard,2298.88,35.959978138696364,9 Years and 0 Months,NM,240.3357268031844,146.4027808648343,High_spent_Medium_value_payments,393.0054945236962,Standard
CUS_0x724a,0x73ed,August,Alisterr,31,719-37-1810,Architect,14012.055,1464.67125,4,6,14,3,"Credit-Builder Loan, Mortgage Loan, and Student Loan",30,8,2.8,3.0,Standard,702.16,22.35618558865702,15 Years and 11 Months,No,29.837981487470213,197.3458361564149,Low_spent_Small_value_payments,209.28330735611493,Standard
CUS_0x885c,0x1b4e1,August,Estellew,39,314-74-0834,Teacher,31122.32,2299.526666666666,0,498,6,3,"Mortgage Loan, Student Loan, and Debt Consolidation Loan",2,6,8.72,4.0,Good,701.97,25.57984197489574,31 Years and 8 Months,No,56.10548708909829,40.04441039690744,High_spent_Medium_value_payments,383.80276918066096,Standard
CUS_0x7e5d,0x9a69,August,Leila Abboudh,18,073-11-4561,Entrepreneur,14755.09,1072.5908333333334,6,6,17,2,"Debt Consolidation Loan, and Student Loan",50,17,15.65,13.0,Bad,2460.77,34.70903795461175,9 Years and 4 Months,Yes,14.803843148914517,66.6522385434046,Low_spent_Large_value_payments,295.80300164101425,Poor
CUS_0x675f,0x179b9,August,Alistairw,42,466-58-7914,Manager,82928.04000000001,7117.670000000001,7,4,16,3,"Debt Consolidation Loan, Student Loan, and Debt Consolidation Loan",23,8,16.97,4.0,,601.78,41.47488210456217,16 Years and 4 Months,Yes,121.54701347320956,410.57804127163854,Low_spent_Small_value_payments,469.6419452551521,Standard
CUS_0x7789,0x2337d,August,Sarahr,26,013-57-4539,Scientist,10882.8,646.9,4,4,2,4,"Mortgage Loan, Personal Loan, Mortgage Loan, and Personal Loan",15,18,7.01,8.0,Good,1452.88,24.508618771734465,26 Years and 9 Months,No,19.16208752489545,20.03610592080576,High_spent_Small_value_payments,285.4918065542988,Good
CUS_0x799e,0x21061,August,Regank,53,890-44-4311,Lawyer,22385.16,2077.4300000000007,8,7,17,1,Student Loan,28,10,0.74,2536.0,Standard,234.62,36.39996901923219,16 Years and 3 Months,No,16.41417281430141,250.91291971974084,Low_spent_Small_value_payments,230.4159074659578,Standard
CUS_0x30fd,0x1e199,August,Chuck Mikolajczakw,-500,198-74-1257,Developer,43074.48,3315.5399999999995,7,5,10,4,"Not Specified, Student Loan, Not Specified, and Mortgage Loan",18,8,11.31,6.0,Standard,2572.44,30.829708357388988,16 Years and 6 Months,Yes,121.33525238650633,291.5980179783163,Low_spent_Small_value_payments,208.62072963517736,Poor
